ID,Age,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Money_spent,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Total_accepted,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
9235,68,1957,Graduation,Single,,1,1,27-05-2014,45,18.00,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0
9239,64,1961,Master,Married,61923,0,2,26-07-2013,94,126.00,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,3,11,0
9240,54,1971,PhD,Single,60504,0,1,07-02-2014,73,526.00,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,3,11,0
9242,35,1990,Graduation,Single,64509,0,0,17-08-2013,19,"1,722.00",836,185,575,24,25,77,1,6,3,9,4,1,1,0,0,0,0,0,3,11,1
9246,40,1985,Master,Together,40101,1,0,14-10-2012,73,415.00,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,0,3,11,0
9256,54,1971,Graduation,Single,58350,0,1,04-01-2013,5,"1,001.00",493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,3,11,0
9260,80,1945,PhD,Married,70356,0,0,05-11-2012,20,"1,706.00",1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,3,11,0
9262,41,1984,2n Cycle,Together,32414,0,0,04-07-2013,11,52.00,20,6,5,0,9,12,1,1,0,3,7,1,1,0,0,0,0,0,3,11,0
9264,39,1986,Graduation,Married,79529,0,0,27-04-2014,1,"1,638.00",423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,3,11,0
9265,72,1953,Graduation,Married,75027,0,1,09-01-2013,74,"1,390.00",925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,3,11,0
9274,64,1961,Master,Married,80950,0,0,28-03-2013,44,"1,213.00",525,147,112,219,147,63,1,6,7,9,2,1,0,0,0,1,0,0,3,11,0
9283,47,1978,Graduation,Single,60199,1,2,12-09-2013,49,18.00,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,3,11,0
9284,67,1958,Graduation,Together,53977,0,1,08-06-2013,21,907.00,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,3,11,0
9286,65,1960,Master,Together,83151,0,0,10-10-2012,93,747.00,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,3,11,0
9289,46,1979,Graduation,Married,36781,1,0,10-04-2014,16,63.00,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,0,3,11,1
9291,66,1959,Master,Married,34242,0,1,23-03-2014,25,15.00,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,3,11,0
9292,73,1952,Graduation,Married,81795,0,0,26-10-2012,74,"1,382.00",324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,3,11,0
9298,78,1947,PhD,Together,81574,0,0,28-04-2014,89,"1,798.00",1252,0,465,46,35,0,1,4,5,8,1,2,0,1,1,0,0,0,3,11,0
9303,49,1976,Graduation,Married,5305,0,1,30-07-2013,12,32.00,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0,3,11,0
9305,49,1976,2n Cycle,Single,79689,0,0,12-05-2013,65,"1,315.00",311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,3,11,0
9308,71,1954,Graduation,Married,62820,0,0,11-05-2013,51,976.00,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,3,11,0
9316,73,1952,Basic,Together,13084,0,0,02-11-2013,29,29.00,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,3,11,0
9323,76,1949,Master,Together,49912,0,1,07-09-2012,5,874.00,520,8,223,32,49,42,4,10,5,7,8,1,1,0,0,0,0,0,3,11,1
9336,56,1969,PhD,Widow,62187,0,1,22-03-2014,38,636.00,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,3,11,0
9347,69,1956,Master,Together,50943,0,1,21-06-2013,49,46.00,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,3,11,0
9349,40,1985,Graduation,Married,92533,0,0,19-12-2013,84,"1,131.00",693,21,118,110,147,42,1,6,5,11,2,2,0,0,1,1,0,0,3,11,0
9353,66,1959,Graduation,Single,62450,0,1,06-01-2014,61,995.00,515,47,267,62,66,38,2,5,5,4,3,1,0,1,0,0,0,0,3,11,0
9360,43,1982,Graduation,Married,37040,0,0,08-08-2012,41,316.00,86,2,73,69,38,48,1,4,2,5,8,0,0,0,0,0,0,0,3,11,0
9362,60,1965,Graduation,Single,69263,0,1,05-03-2014,14,568.00,492,5,32,13,5,21,1,9,1,7,6,1,0,1,0,0,0,0,3,11,0
9365,49,1976,PhD,Single,60000,0,1,22-12-2012,57,"1,277.00",1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,3,11,0
9369,46,1979,2n Cycle,Single,88194,0,1,19-03-2014,19,"1,274.00",688,14,309,201,24,38,1,11,10,10,5,2,1,0,0,1,0,0,3,11,1
9370,80,1945,PhD,Married,65846,0,0,17-05-2013,68,"1,120.00",562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,3,11,0
9381,47,1978,Graduation,Married,66373,1,1,12-06-2013,57,606.00,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,3,11,0
9384,47,1978,Graduation,Married,66373,1,1,12-06-2013,57,606.00,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,3,11,0
9386,63,1962,Graduation,Together,50127,0,1,29-05-2014,88,320.00,274,0,21,4,6,15,1,5,1,6,6,1,0,1,0,0,0,0,3,11,0
9392,54,1971,Graduation,Single,26954,1,0,08-05-2014,17,17.00,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0
9396,47,1978,PhD,Married,37717,1,0,23-11-2012,31,25.00,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,3,11,0
9400,67,1958,2n Cycle,Single,85485,0,0,21-06-2014,73,"1,383.00",630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,3,11,0
9405,71,1954,PhD,Married,52869,1,1,15-10-2012,40,172.00,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0,0,3,11,1
9422,36,1989,Graduation,Married,38360,1,0,31-05-2013,26,131.00,36,2,42,20,21,10,2,2,1,4,3,0,0,0,0,0,0,0,3,11,0
9423,46,1979,Master,Married,32765,1,0,23-02-2014,49,46.00,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,3,11,0
9426,61,1964,Master,Single,58308,0,1,12-01-2013,77,900.00,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,3,11,0
9432,48,1977,Graduation,Together,666666,1,0,02-06-2013,23,62.00,9,14,18,8,1,12,4,3,1,3,6,0,0,0,0,0,0,0,3,11,0
9449,67,1958,PhD,Single,79761,0,1,04-10-2013,32,605.00,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,3,11,0
9451,60,1965,Graduation,Married,73538,0,1,25-11-2012,92,"1,658.00",811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,3,11,0
9460,62,1963,Graduation,Married,22419,0,0,18-04-2013,74,162.00,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,3,11,0
9463,66,1959,Graduation,Together,71706,0,1,13-11-2012,16,"1,443.00",931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,3,11,0
9467,41,1984,Graduation,Single,34738,1,0,11-05-2014,51,20.00,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,3,11,0
9477,71,1954,PhD,Married,65324,0,1,11-01-2014,0,544.00,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,3,11,0
9478,40,1985,Graduation,Single,66503,1,0,14-08-2012,30,401.00,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,3,11,0
9481,49,1976,Graduation,Married,17148,1,0,28-01-2014,80,68.00,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,3,11,0
9483,66,1959,Graduation,Together,57957,0,1,19-08-2013,24,637.00,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,0,1,3,11,0
9485,39,1986,PhD,Married,45921,0,0,10-03-2014,23,199.00,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,3,11,0
9491,41,1984,Graduation,Together,23976,1,0,27-12-2013,68,66.00,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,3,11,0
9493,45,1980,PhD,Single,76412,0,0,05-05-2013,15,"1,808.00",840,53,804,23,71,17,1,5,4,8,3,2,0,0,1,1,0,0,3,11,1
9495,43,1982,Graduation,Together,71853,0,0,08-05-2013,29,"1,149.00",358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,3,11,0
9499,71,1954,Graduation,Married,93404,1,2,07-05-2013,97,"1,616.00",1279,15,287,20,0,15,3,3,4,7,5,2,0,1,1,0,0,0,3,11,0
9500,66,1959,Graduation,Married,58113,0,1,25-01-2013,66,758.00,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,0,1,3,11,0
9503,45,1980,Graduation,Single,28071,0,0,29-08-2012,65,313.00,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,3,11,0
9504,76,1949,Master,Married,81698,0,0,06-11-2013,4,"1,008.00",179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,0,3,11,1
9507,50,1975,Graduation,Married,40794,0,1,07-04-2013,18,434.00,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,3,11,0
9516,54,1971,2n Cycle,Divorced,49118,0,0,18-08-2012,90,"1,229.00",620,54,239,99,98,119,2,9,7,10,7,2,0,1,0,0,1,0,3,11,1
9523,43,1982,Graduation,Together,40479,1,0,17-08-2013,95,15.00,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,3,11,0
9529,35,1990,Graduation,Married,73687,0,0,28-11-2013,8,"1,627.00",559,153,503,218,13,181,1,3,9,9,2,1,0,0,0,1,0,0,3,11,1
9530,37,1988,Graduation,Married,24645,1,0,01-11-2012,16,17.00,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,3,11,0
9543,40,1985,Graduation,Married,19986,1,0,14-11-2013,74,22.00,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,3,11,0
9553,38,1987,Graduation,Married,7500,0,0,09-01-2013,94,15.00,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,3,11,0
9559,64,1961,PhD,Married,57072,0,1,24-01-2014,79,"1,034.00",944,0,60,0,0,30,2,7,5,13,5,1,1,0,0,0,0,0,3,11,0
9560,60,1965,Graduation,Together,83003,0,0,03-03-2013,18,"1,674.00",856,61,570,40,25,122,1,7,6,8,3,1,0,0,1,0,0,0,3,11,1
9576,43,1982,PhD,Together,32313,1,0,11-02-2013,60,159.00,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,3,11,0
9579,66,1959,PhD,Married,33762,2,1,07-07-2013,61,106.00,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,3,11,0
9589,77,1948,PhD,Widow,82032,0,0,05-04-2014,54,"1,234.00",332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,3,11,0
9592,42,1983,Graduation,Together,22010,1,0,30-06-2013,51,33.00,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,3,11,0
9595,64,1961,Graduation,Together,64260,0,0,11-01-2013,1,"1,574.00",539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,0,3,11,1
9596,45,1980,PhD,Single,65295,0,0,23-12-2013,19,664.00,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,3,11,0
9597,56,1969,Graduation,Married,73448,0,0,10-02-2014,10,725.00,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,3,11,0
9606,60,1965,PhD,Married,69969,0,0,27-08-2013,64,"1,536.00",882,29,514,38,29,44,1,4,2,6,3,2,0,0,1,1,0,0,3,11,1
9612,38,1987,2n Cycle,Single,23830,0,0,07-02-2014,3,43.00,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0
9617,74,1951,Graduation,Single,15033,0,0,16-04-2014,37,19.00,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,3,11,0
9624,67,1958,PhD,Together,65488,0,0,13-06-2014,46,963.00,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,3,11,0
9635,42,1983,Master,Married,35876,0,0,20-04-2014,13,129.00,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,3,11,0
9645,57,1968,Graduation,Married,64590,0,0,14-10-2012,98,"1,338.00",920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,3,11,0
9648,58,1967,Graduation,Single,46904,1,1,03-11-2012,20,253.00,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,3,11,0
9653,50,1975,Graduation,Married,35797,0,1,16-10-2012,16,68.00,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,3,11,0
9665,68,1957,PhD,Divorced,54237,0,1,27-04-2013,48,361.00,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,3,11,0
9668,54,1971,Graduation,Married,18793,1,0,12-01-2013,14,77.00,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,3,11,0
9671,57,1968,Graduation,Married,19514,1,1,26-01-2014,47,69.00,14,3,21,2,1,28,4,3,1,2,8,1,1,0,0,0,0,0,3,11,1
9672,55,1970,2n Cycle,Married,23162,1,1,21-12-2013,82,65.00,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,3,11,0
9687,50,1975,Graduation,Single,73170,0,0,31-05-2014,1,726.00,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,3,11,0
9697,74,1951,Graduation,Married,53790,0,2,06-03-2014,86,542.00,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,3,11,0
9699,59,1966,Graduation,Divorced,67272,0,1,21-12-2013,12,733.00,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,3,11,0
9701,37,1988,Graduation,Together,41883,1,0,19-03-2013,13,312.00,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,3,11,0
9703,55,1970,PhD,Married,38097,1,1,15-10-2012,70,184.00,77,2,35,0,1,69,4,3,2,2,7,1,1,0,0,0,0,0,3,11,1
9706,51,1974,PhD,Single,31560,1,0,24-06-2013,98,94.00,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,0,3,11,0
9707,56,1969,PhD,Married,55212,0,1,23-11-2012,65,"1,182.00",1103,0,45,0,0,34,3,4,2,11,8,2,0,1,0,0,1,0,3,11,0
9710,56,1969,PhD,Divorced,58086,0,1,20-01-2013,80,792.00,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,3,11,0
9723,65,1960,Graduation,Married,67716,0,1,10-01-2013,8,"1,016.00",530,142,217,62,9,56,4,7,4,13,5,1,0,1,0,0,0,0,3,11,0
9725,59,1966,PhD,Together,28764,1,1,05-06-2014,16,12.00,8,0,3,0,0,1,1,1,0,2,8,1,1,0,0,0,0,0,3,11,0
9727,68,1957,Graduation,Married,23539,0,0,28-02-2014,13,81.00,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,3,11,0
9729,70,1955,Graduation,Widow,58275,1,1,02-06-2013,48,615.00,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,3,11,0
9733,47,1978,Basic,Together,24882,1,0,09-09-2012,52,80.00,1,4,10,29,0,36,1,1,1,2,6,1,1,0,0,0,0,0,3,11,0
9736,45,1980,Graduation,Married,41850,1,1,24-12-2012,51,96.00,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,0,3,11,0
9738,39,1986,Master,Together,42386,1,0,13-01-2013,43,100.00,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,3,11,0
9739,62,1963,Graduation,Single,34377,0,1,19-01-2013,55,114.00,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,3,11,0
9743,70,1955,Graduation,Married,76998,0,1,11-01-2013,85,"1,910.00",1449,89,161,69,35,107,2,11,8,8,6,1,0,0,1,0,0,0,3,11,0
9750,64,1961,PhD,Divorced,64325,0,1,07-02-2013,41,"1,307.00",731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,3,11,0
9757,53,1972,Graduation,Together,84906,0,0,04-10-2013,98,"1,631.00",997,15,414,99,30,76,1,5,6,12,2,3,0,1,1,0,1,0,3,11,0
9760,62,1963,PhD,Widow,52278,0,1,25-01-2013,24,"1,198.00",953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,3,11,1
9771,37,1988,2n Cycle,Single,23331,1,0,05-10-2012,97,269.00,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,3,11,0
9780,54,1971,Master,Together,71499,0,1,25-06-2013,12,795.00,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,3,11,0
9790,68,1957,Graduation,Single,78499,0,0,23-11-2013,12,"1,334.00",912,72,170,47,36,97,1,11,3,4,4,1,0,0,1,0,0,0,3,11,1
9797,69,1956,Graduation,Married,58116,0,1,13-04-2014,38,443.00,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,3,11,0
9799,57,1968,PhD,Divorced,83664,1,1,08-05-2013,57,"1,173.00",866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,3,11,0
9805,72,1953,Master,Together,56129,0,1,20-06-2013,65,660.00,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,3,11,0
9817,55,1970,Master,Single,44802,0,0,21-08-2012,71,"1,049.00",853,10,143,13,10,20,2,9,4,12,8,0,0,0,0,0,0,0,3,11,0
9826,53,1972,PhD,Single,86857,0,0,12-09-2012,96,"2,114.00",899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,0,3,11,1
9829,47,1978,Graduation,Together,28587,1,0,12-02-2014,42,78.00,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,3,11,0
9847,70,1955,2n Cycle,Married,62972,0,1,03-08-2012,39,587.00,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,3,11,0
9850,53,1972,2n Cycle,Married,24884,1,0,29-11-2012,32,19.00,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,3,11,0
9855,73,1952,PhD,Single,62000,0,1,25-08-2013,25,"1,020.00",899,0,101,0,0,20,1,6,6,13,4,1,0,0,0,1,0,0,3,11,0
9860,66,1959,Graduation,Together,44911,0,1,15-03-2013,11,215.00,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,3,11,0
9862,56,1969,Graduation,Together,21918,1,0,14-11-2013,37,33.00,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0
9888,56,1969,Graduation,Together,68695,0,0,25-06-2014,3,"1,091.00",458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,3,11,0
9904,69,1956,Graduation,Married,71391,0,1,29-03-2013,50,"1,043.00",336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,3,11,0
9905,73,1952,Graduation,Together,34074,1,1,13-07-2013,69,255.00,135,1,41,10,1,67,5,3,3,3,6,1,1,0,0,0,0,0,3,11,0
9907,56,1969,Master,Together,66476,0,1,04-12-2013,80,"1,013.00",742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,3,11,0
9909,29,1996,2n Cycle,Married,7500,0,0,09-11-2012,24,122.00,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,0,0,3,11,1
9916,71,1954,Graduation,Married,38998,1,1,03-11-2012,92,54.00,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,3,11,0
9923,53,1972,Master,Single,46423,1,1,18-09-2013,6,92.00,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,3,11,0
9925,44,1981,PhD,Together,39665,1,0,25-05-2013,97,216.00,127,1,56,0,1,31,3,4,2,3,7,1,1,0,0,0,0,0,3,11,0
9930,81,1944,PhD,Single,82716,0,0,05-11-2013,8,"1,167.00",606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,3,11,0
9931,62,1963,PhD,Married,4023,1,1,23-06-2014,29,9.00,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,3,11,0
9937,46,1979,Graduation,Single,70337,0,0,02-01-2014,75,576.00,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,3,11,0
9938,71,1954,Graduation,Married,80067,0,0,19-09-2013,82,"1,600.00",519,17,813,27,173,51,1,4,6,6,2,1,0,0,1,0,0,0,3,11,0
9940,67,1958,Graduation,Together,64961,0,1,23-12-2012,97,"1,009.00",382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,3,11,0
9949,49,1976,Graduation,Married,59809,0,2,18-10-2012,36,877.00,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,3,11,0
9952,78,1947,Master,Together,78093,0,0,11-12-2013,53,"1,105.00",368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,3,11,0
9955,71,1954,Graduation,Together,39898,0,1,12-02-2013,20,134.00,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,3,11,0
9958,53,1972,Graduation,Married,65685,0,1,29-03-2014,54,769.00,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,3,11,0
9960,34,1991,Basic,Single,26868,1,0,30-04-2014,52,14.00,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0
9964,46,1979,Graduation,Single,61825,0,1,07-08-2013,56,424.00,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,3,11,0
9967,51,1974,Graduation,Divorced,53034,1,1,30-05-2013,30,447.00,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,3,11,0
9970,48,1977,Graduation,Together,55375,0,1,17-10-2013,3,162.00,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,3,11,0
9971,61,1964,PhD,Married,65526,0,1,11-04-2014,22,506.00,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,3,11,0
9972,70,1955,PhD,Together,46015,1,1,13-04-2014,25,46.00,38,0,2,0,0,6,1,1,0,3,7,2,1,0,0,0,1,0,3,11,0
9973,62,1963,Graduation,Married,50437,0,2,17-10-2012,28,490.00,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,3,11,0
9974,51,1974,Graduation,Married,30631,1,0,12-07-2013,75,70.00,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,3,11,0
9977,52,1973,Graduation,Divorced,78901,0,1,17-09-2013,99,734.00,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,3,11,0
9984,44,1981,2n Cycle,Married,56337,1,1,27-03-2013,25,724.00,349,16,144,28,5,182,5,8,5,4,8,2,1,0,0,1,0,0,3,11,1
9986,43,1982,Graduation,Together,19444,1,0,22-02-2014,8,54.00,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,0,3,11,1
9988,49,1976,Master,Single,70379,0,1,03-03-2013,84,860.00,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,3,11,0
9999,60,1965,Graduation,Together,75276,0,0,27-09-2012,2,"1,040.00",610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,3,11,0
10001,40,1985,2n Cycle,Together,7500,1,0,01-08-2012,98,100.00,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,3,11,0
10010,72,1953,PhD,Divorced,36957,1,1,06-09-2012,43,152.00,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,0,3,11,1
10022,52,1973,PhD,Single,54466,1,1,09-02-2014,78,16.00,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,3,11,0
10031,49,1976,PhD,Married,16927,1,1,10-02-2013,50,53.00,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,3,11,0
10032,49,1976,Graduation,Divorced,12571,1,0,18-01-2014,86,53.00,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,3,11,0
10033,52,1973,2n Cycle,Divorced,31163,1,0,13-02-2014,54,38.00,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,3,11,0
10037,32,1993,Graduation,Single,74293,0,0,04-05-2014,66,"1,127.00",375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,3,11,0
10057,74,1951,Graduation,Single,72282,0,0,19-07-2013,70,"1,331.00",503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,0,3,11,1
10061,75,1950,Graduation,Married,59462,0,1,05-01-2013,29,"1,088.00",724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,3,11,0
10065,55,1970,2n Cycle,Married,15315,0,0,03-08-2013,27,64.00,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,3,11,0
10067,49,1976,2n Cycle,Together,25176,1,1,10-08-2013,79,13.00,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0
10069,37,1988,Basic,Together,13724,1,0,31-08-2012,43,58.00,2,7,5,2,15,27,1,2,0,2,9,1,1,0,0,0,0,0,3,11,0
10084,53,1972,Graduation,Married,24434,2,0,18-05-2014,9,50.00,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,3,11,0
10089,51,1974,Graduation,Divorced,102692,0,0,05-04-2013,5,"1,112.00",168,148,444,32,172,148,1,6,9,13,2,4,0,1,1,1,1,0,3,11,1
10091,69,1956,Graduation,Single,60230,0,1,20-05-2013,78,"1,067.00",520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,3,11,0
10092,71,1954,Graduation,Divorced,70044,0,1,18-02-2013,46,"1,504.00",1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,3,11,0
10095,50,1975,PhD,Divorced,74165,0,0,01-05-2013,9,"1,293.00",1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,3,11,0
10099,41,1984,Graduation,Married,55434,1,0,05-10-2013,21,882.00,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0,3,11,0
10102,59,1966,Graduation,Widow,79946,0,0,12-05-2014,19,"1,478.00",395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,3,11,0
10104,51,1974,Graduation,Together,33590,2,1,03-11-2013,65,8.00,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0
10120,70,1955,Graduation,Together,38946,0,1,24-10-2013,84,257.00,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,3,11,0
10127,60,1965,Graduation,Married,58692,0,1,06-04-2014,21,395.00,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,3,11,0
